Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
10656	-3802.453	-3948.729	146.2762	0.204992	0.0160022	0.0874375	0.0083042	0.0865581	0.000861234	0.0401032	0.00174468	0.095432	0.0854249	0.0373441	0.0624597	0.0493364	0.0243047	0.0569681	0.0803596	0.135784	0.0634178	0.154803	0.0726423	0.11032	0.0825897	0.0285518	0.0019902	0.0084063	0.0826573	0.050936	0.0366457	0.0546015	0.0147517	0.067027	0.0559946	0.0630817	0.0125691	0.0765735	0.00821758	0.052463	0.24241	0.0265751	0.003584	0.014837	0.0103351	0.034679	0.00720865	0.00463656	0.0208214	0.102633	0.14211	0.0349335	0.00195841	0.0610898	0.187867	0.0194539	0.30067	0.0433539	0.0367812	0.0563643	0.0258372	0.0133628	0.0877732	0.0764906	0.0268035	0.275756	0.00190843	0.0240194	0.051087	0.0252891	0.0188028	0.0427625	0.0886854	0.0361231	0.0297056	0.0217737	0.0968739	0.155156	0.0340784	0.0397431	0.0166503	0.0772598	0.0750343	0.0282755	0.0222921	0.0374247	0.012016	0.0742514	0.0289991	0.0801081	0.00755676	0.00280121	1.228069	0.7719314	0.226286	0.484468	0.797643	1.25369	2.06412	4.41919	1.074448	0.6285736	0.0397374	0.003102	0.0169497	0.00160976	0.0167792	0.000166949	0.00777396	0.000338205	0.0184994	0.0165595	0.00723911	0.0121077	0.0095638	0.00471144	0.0110432	0.0155776	0.0263216	0.0122935	0.0300084	0.0140816	0.0213853	0.0160099	0.00553473	0.000385798	0.00162955	0.016023	0.00987388	0.00710374	0.0105844	0.00285959	0.0129931	0.0108545	0.0122283	0.00243651	0.0148437	0.00159297	0.0101699	0.0469909	0.00515156	0.000694755	0.00287613	0.00200345	0.00672249	0.00139739	0.000898792	0.00403621	0.0198953	0.0275478	0.00677182	0.000379636	0.0118422	0.0364177	0.00377112	0.0582845	0.00840411	0.00712998	0.0109262	0.00500852	0.00259037	0.0170147	0.0148276	0.00519583	0.053455	0.000369948	0.00465613	0.00990315	0.00490226	0.00364491	0.00828945	0.0171916	0.00700243	0.00575839	0.00422081	0.0187789	0.0300768	0.00660606	0.00770416	0.00322764	0.0149767	0.0145453	0.00548118	0.00432131	0.00725474	0.00232928	0.0143935	0.00562144	0.0155289	0.00146487	0.000543011	0.326853	0.673147	0.3268528	5.158658
10692	-3804.623	-3949.109	144.4866	0.196533	0.12649	0.0927577	0.0461007	0.0971177	0.0349615	0.0362448	0.0026763	0.062355	0.0437798	0.0810903	0.145956	0.0652284	0.079311	0.113327	0.0646067	0.114276	0.110167	0.228929	0.0292528	0.088934	0.151758	0.0583564	0.00762188	0.00930859	0.0958328	0.0894957	0.0758502	0.0399553	0.00635331	0.0400756	0.022399	0.052916	0.0444867	0.0910927	0.0322184	0.0572899	0.168056	0.0266991	0.000799338	0.0390239	0.0227528	0.0278959	0.00398265	0.0135745	0.0173935	0.140718	0.076563	0.0405019	0.0125825	0.0438981	0.266284	0.037059	0.261677	0.0623603	0.110848	0.079204	0.0341222	0.0260492	0.105314	0.062639	0.0327409	0.337635	0.0284521	0.0488164	0.0479561	0.0360863	0.0228158	0.0742076	0.0221471	0.11899	0.0470815	0.0380099	0.125998	0.0907725	0.0479537	0.00657165	0.0441977	0.0987188	0.0853841	0.0297869	0.0417484	0.0208852	0.0193588	0.0759058	0.0847452	0.0290741	0.0719328	0.0402733	1.143371	0.8566293	0.314343	0.568699	0.838548	1.19254	1.7584	3.18124	0.8367862	0.749214	0.0317843	0.0204565	0.0150012	0.00745561	0.0157063	0.00565414	0.00586168	0.000432824	0.0100843	0.00708027	0.0131143	0.0236047	0.010549	0.0128265	0.0183278	0.0104485	0.0184812	0.0178167	0.0370235	0.0047309	0.0143828	0.024543	0.00943766	0.00123265	0.00150543	0.0154985	0.0144737	0.0122669	0.00646176	0.00102749	0.00648122	0.00362247	0.00855783	0.0071946	0.0147319	0.00521051	0.00926519	0.0271789	0.0043179	0.000129273	0.00631112	0.00367969	0.00451145	0.000644094	0.00219534	0.00281296	0.0227575	0.0123821	0.00655015	0.00203491	0.0070994	0.0430647	0.00599335	0.0423196	0.0100852	0.0179269	0.0128092	0.0055184	0.00421279	0.0170318	0.0101303	0.00529501	0.054604	0.00460141	0.00789481	0.00775568	0.00583605	0.00368988	0.0120012	0.00358173	0.0192435	0.00761425	0.00614714	0.0203769	0.0146801	0.00775529	0.0010628	0.00714786	0.0159653	0.0138087	0.00481728	0.00675174	0.00337765	0.00313079	0.0122758	0.0137054	0.00470199	0.0116333	0.00651319	0.284233	0.715767	0.2842326	6.183348
10728	-3801.338	-3945.105	143.7671	0.390202	0.0522646	0.0607285	0.103709	0.114253	0.0236052	0.0409721	0.00252201	0.0633762	0.0523072	0.0365893	0.133087	0.0532849	0.0479559	0.141033	0.0240796	0.195922	0.174775	0.219246	0.0587642	0.121557	0.183166	0.0639129	0.000563678	0.0124881	0.0368737	0.121422	0.0469391	0.0447373	0.0269573	0.0964263	0.0502576	0.0483402	0.0491088	0.0619212	0.0276505	0.108422	0.325192	0.0363324	0.0325084	0.00886752	0.0296369	0.0219295	0.0221066	0.0104348	0.0232428	0.139089	0.0623713	0.0502362	0.0177532	0.0236613	0.220804	0.0119314	0.287811	0.0840698	0.0878653	0.0780429	0.0512574	0.0257085	0.0914382	0.052078	0.0153287	0.320332	0.0247771	0.0203923	0.0409384	0.0277146	0.0282498	0.0169105	0.0758128	0.143992	0.0609479	0.0557376	0.0582242	0.173458	0.0682414	0.0284804	0.0257193	0.114992	0.055767	0.00671255	0.0194702	0.0453769	0.00792957	0.0882187	0.0685298	0.122978	0.0500592	0.0161728	1.20094	0.7990597	0.341925	0.592512	0.849348	1.17737	1.68773	2.92462	0.7759713	0.6653617	0.0585428	0.00784136	0.00911121	0.0155597	0.0171416	0.00354154	0.00614712	0.000378382	0.00950846	0.00784775	0.00548955	0.0199673	0.00799444	0.00719491	0.0211594	0.0036127	0.0293945	0.0262218	0.0328938	0.00881651	0.0182374	0.0274808	0.00958897	8.45696e-05	0.00187361	0.00553223	0.0182171	0.00704236	0.00671202	0.00404445	0.014467	0.00754024	0.00725257	0.00736788	0.00929016	0.00414846	0.0162668	0.0487892	0.00545101	0.00487729	0.00133041	0.00444648	0.00329012	0.00331669	0.00156555	0.00348716	0.0208677	0.00935768	0.00753703	0.00266355	0.00354995	0.0331276	0.00179009	0.0431808	0.0126131	0.0131826	0.0117089	0.00769025	0.00385709	0.0137187	0.00781336	0.00229979	0.04806	0.00371736	0.00305949	0.00614207	0.00415807	0.00423838	0.00253712	0.0113743	0.0216034	0.00914413	0.00836241	0.00873548	0.0260242	0.0102384	0.00427297	0.00385872	0.0172525	0.00836682	0.0010071	0.00292116	0.00680798	0.00118969	0.0132356	0.0102817	0.0184506	0.00751048	0.00242644	0.420167	0.579833	0.4201666	6.665251
10764	-3812.18	-3957.561	145.3808	0.1072	0.0777478	0.0616385	0.12554	0.0497795	0.022965	0.0227129	0.0537225	0.031326	0.0881759	0.0680493	0.104175	0.0536064	0.0365396	0.0914844	0.0739368	0.16333	0.0771453	0.291333	0.0429319	0.0490283	0.15586	0.0719827	0.000110563	0.00764856	0.0601992	0.0816105	0.033409	0.0602186	0.0279665	0.0474605	0.0125103	0.0394156	0.0753093	0.0516744	0.0206089	0.0464499	0.199846	0.017687	0.00459478	0.0217292	0.00884527	0.0100387	0.0163493	0.011242	0.0172192	0.00575674	0.0520922	0.0625124	0.0679467	0.0588851	0.164572	0.0520455	0.120364	0.0167501	0.109353	0.127748	0.0117597	0.0153909	0.00063826	0.0846746	0.0486282	0.00610811	0.0499428	0.182319	0.218014	0.0522859	0.0022193	0.0136351	0.0304171	0.149022	0.142222	0.0377463	0.0212811	0.0504152	0.0673607	0.00931235	0.0141082	0.0464001	0.150388	0.0355037	0.0994379	0.0228391	0.0199546	0.0821175	0.108309	0.0394227	0.00697203	0.157901	1.103755	0.8962448	0.279499	0.537029	0.823691	1.21405	1.8621	3.57783	0.9217373	0.811996	0.0191186	0.0138659	0.0109929	0.0223894	0.00887791	0.00409568	0.00405072	0.00958111	0.00558682	0.0157257	0.0121362	0.018579	0.00956041	0.00651664	0.0163157	0.0131862	0.0291289	0.0137584	0.0519577	0.00765668	0.00874392	0.0277968	0.0128377	1.97183e-05	0.00136408	0.0107362	0.0145548	0.00595831	0.0107397	0.00498766	0.00846432	0.00223115	0.00702955	0.013431	0.00921584	0.00367548	0.00828409	0.0356414	0.00315438	0.000819453	0.00387529	0.0015775	0.00179035	0.0029158	0.00200494	0.00307095	0.00102668	0.00929036	0.0111487	0.0121179	0.0105018	0.0293506	0.00928203	0.0214663	0.00298729	0.0195025	0.0227831	0.00209728	0.00274489	0.00011383	0.0151012	0.00867258	0.00108935	0.00890702	0.0325155	0.0388816	0.0093249	0.000395799	0.00243174	0.00542471	0.0265772	0.0253646	0.00673184	0.00379537	0.00899128	0.0120134	0.00166081	0.00251613	0.00827521	0.0268209	0.0063319	0.0177342	0.00407324	0.00355879	0.0146452	0.0193163	0.00703083	0.00124342	0.0281607	0.373365	0.626635	0.3733651	5.607126
10800	-3805.091	-3949.791	144.6993	0.280084	0.0634321	0.0703861	0.0012673	0.050129	0.042387	0.0250915	0.00513492	0.0691705	0.0318816	0.0525287	0.161037	0.0286148	0.0411398	0.113415	0.0823755	0.143546	0.0625451	0.159012	0.0543151	0.0989371	0.183123	0.0503823	0.0262733	0.0225885	0.0531392	0.0752188	0.0474118	0.0487041	0.0480221	0.0713169	0.0327933	0.0453914	0.0438203	0.0662673	0.0513586	0.0837858	0.134118	0.0427124	0.00804133	0.00923681	0.0137757	0.0197522	0.0167323	0.0067457	0.0225671	0.197452	0.0348681	0.0373284	0.0370673	0.00817996	0.319591	0.0547653	0.243495	0.0259512	0.0548375	0.0317351	0.0974507	0.00121796	0.101074	0.0527162	0.00103467	0.368451	0.11595	0.0777431	0.0924036	0.030273	0.0490846	0.0210957	0.125669	0.0191136	0.0125588	0.0459102	0.0843974	0.189803	0.0359975	0.0198042	0.0400629	0.0697977	0.0610174	0.0275274	0.00395318	0.00387424	0.00698259	0.0651005	0.0197054	0.118175	0.0351399	0.0278454	1.021894	0.9781055	0.303694	0.559221	0.834162	1.19881	1.7882	3.29278	0.8617053	0.9571492	0.0472644	0.0107042	0.0118777	0.000213858	0.00845929	0.00715282	0.00423419	0.00086652	0.0116726	0.00538004	0.00886424	0.027175	0.00482876	0.00694235	0.0191389	0.0139009	0.0242234	0.0105545	0.0268334	0.0091657	0.0166957	0.030902	0.00850204	0.00443362	0.00381181	0.00896726	0.0126932	0.00800075	0.00821883	0.00810375	0.0120348	0.00553388	0.00765981	0.00739469	0.0111826	0.00866678	0.0141389	0.0226325	0.00720773	0.00135698	0.00155872	0.00232465	0.00333319	0.00282358	0.00113834	0.00380821	0.0333201	0.005884	0.00629918	0.00625512	0.00138037	0.0539312	0.00924166	0.0410899	0.00437928	0.00925385	0.00535532	0.0164448	0.000205531	0.0170563	0.00889588	0.000174601	0.0621763	0.0195667	0.0131192	0.0155931	0.00510858	0.00828304	0.00355991	0.0212068	0.00322543	0.00211931	0.00774737	0.0142421	0.0320294	0.00607459	0.00334196	0.00676062	0.0117784	0.0102967	0.00464526	0.000667101	0.000653779	0.00117832	0.0109857	0.0033253	0.0199421	0.00592987	0.00469892	0.468823	0.531177	0.4688232	5.925912
10836	-3792.611	-3937.874	145.263	0.300577	0.109759	0.0698286	0.0136288	0.106679	0.0426461	0.0277301	0.0284308	0.0675545	0.0641378	0.0152326	0.143848	0.0416832	0.0916863	0.11423	0.097944	0.137894	0.0697807	0.175777	0.0467405	0.059986	0.151793	0.038002	9.16237e-06	0.00322653	0.0752805	0.0714273	0.0411573	0.0549768	0.0140345	0.0668117	0.0307407	0.0611492	0.0477502	0.0748925	0.0221971	0.0684399	0.187589	0.0324277	0.00323707	0.0398436	0.00799953	0.0327499	0.00461556	0.00373547	0.0289514	0.0328933	0.0627716	0.0274649	0.0323649	0.0310844	0.132699	0.025099	0.0948074	0.0222284	0.0247988	0.0827545	0.0180611	0.000829595	0.01233	0.11423	0.0406711	0.0115609	0.0155559	0.231794	0.0465023	0.00598707	0.020357	0.0294589	0.0661133	0.0594167	0.0611469	0.0273693	0.0337579	0.0167196	0.0670082	0.0147389	0.0445194	0.041922	0.147314	0.0461183	0.0664428	0.0116565	0.0571574	0.108775	0.1986	0.0055381	0.00221033	0.38386	0.9624989	1.037501	0.314337	0.568693	0.838545	1.19254	1.75842	3.1813	0.8368012	1.077925	0.0540072	0.0197213	0.0125467	0.0024488	0.019168	0.00766258	0.0049825	0.0051084	0.0121381	0.0115242	0.00273698	0.0258463	0.00748958	0.016474	0.0205247	0.0175984	0.0247766	0.0125381	0.0315832	0.00839825	0.0107782	0.027274	0.00682813	1.64628e-06	0.000579738	0.0135263	0.0128339	0.00739507	0.00987814	0.00252169	0.0120046	0.00552344	0.0109872	0.00857968	0.0134565	0.00398834	0.0122972	0.0337057	0.00582655	0.000581632	0.00715903	0.00143734	0.00588445	0.000829317	0.000671183	0.00520194	0.00591022	0.0112787	0.00493485	0.00581528	0.00558519	0.0238432	0.00450975	0.0170348	0.00399397	0.00445581	0.0148692	0.00324518	0.00014906	0.00221544	0.0205247	0.00730771	0.00207723	0.00279507	0.0416483	0.00835545	0.00107575	0.00365771	0.00529312	0.0118791	0.0106759	0.0109868	0.00491766	0.00606557	0.00300415	0.0120399	0.00264826	0.00799918	0.00753248	0.0264692	0.00828645	0.0119383	0.00209442	0.01027	0.0195446	0.0356841	0.000995077	0.000397148	0.0689713	0.437043	0.562957	0.4370434	5.565502
10872	-3807.798	-3954.71	146.9119	0.200277	0.0247666	0.0950506	0.0126145	0.0253912	0.042733	0.0107449	0.0465176	0.0160282	0.0408935	0.0357573	0.12444	0.0422102	0.0239314	0.1247	0.152057	0.126596	0.121942	0.105597	0.0512033	0.0385351	0.20793	0.0316626	0.00640347	0.000935672	0.0341282	0.069028	0.0419727	0.0391074	0.0551173	0.0229722	0.0375936	0.0528177	0.0164115	0.0286251	0.0175337	0.0706529	0.139521	0.0164738	0.000219663	0.00521632	0.00888384	0.0156754	0.00164712	0.00632903	0.0090307	0.0589194	0.0100596	0.0940964	0.0872874	0.0370866	0.0136287	0.00333058	0.257374	0.0318203	0.00350881	0.0389621	0.0506581	0.00456925	0.0494416	0.0110122	0.0403674	0.024204	0.0278991	0.0253657	0.0262145	0.0430158	0.000949359	0.134743	0.0207812	0.0238077	0.0930431	0.0206661	0.218234	0.0614426	0.065951	0.0201765	0.0400146	0.0049159	0.0249094	0.0325198	0.0990344	0.0135788	0.058716	0.0145934	0.0300488	0.263152	0.125718	0.00634854	1.111245	0.8887553	0.24237	0.500967	0.80602	1.24066	1.99614	4.12592	1.024798	0.7997836	0.0425213	0.00525825	0.0201804	0.00267822	0.00539086	0.00907275	0.00228127	0.00987626	0.00340298	0.0086822	0.00759172	0.0264202	0.00896175	0.00508093	0.0264754	0.0322835	0.0268779	0.0258897	0.0224195	0.0108711	0.00818147	0.044146	0.00672236	0.00135954	0.000198655	0.00724584	0.0146555	0.00891133	0.00830299	0.0117021	0.00487728	0.00798159	0.0112138	0.00348437	0.00607747	0.00372262	0.0150005	0.0296221	0.00349759	4.66371e-05	0.00110749	0.00188615	0.00332809	0.000349703	0.00134373	0.00191733	0.0125093	0.00213577	0.0199778	0.0185322	0.00787395	0.00289353	0.000707123	0.0546438	0.00675584	0.000744963	0.00827214	0.0107553	0.000970109	0.0104971	0.00233803	0.0085705	0.0051388	0.00592333	0.00538544	0.00556566	0.00913279	0.000201561	0.0286077	0.0044121	0.00505468	0.0197542	0.00438767	0.0463337	0.013045	0.0140022	0.00428372	0.00849559	0.00104371	0.00528857	0.00690436	0.0210262	0.00288296	0.0124661	0.00309837	0.00637973	0.0558704	0.0266915	0.00134787	0.353299	0.646701	0.3532989	4.710042
10908	-3806.585	-3951.417	144.8326	0.328157	0.0250392	0.0880097	0.0443544	0.0765165	0.0249642	0.0269017	0.0546168	0.015687	0.112775	0.0565749	0.0821489	0.0283742	0.0351431	0.10143	0.0802302	0.131609	0.0388849	0.198815	0.00587969	0.125469	0.117688	0.0744505	0.00376952	0.0296375	0.0549378	0.0896928	0.0175507	0.0645371	0.0277597	0.0429886	0.0907161	0.0501115	0.0517969	0.0649616	0.0217974	0.0955398	0.262837	0.0396478	0.0081775	0.0180831	0.00311515	0.0341105	0.01759	0.0140754	0.019416	0.00636134	0.0591089	0.0426771	0.0321889	0.0678629	0.203129	0.0410148	0.0669273	0.0162858	0.0321011	0.0474757	0.0876316	0.0147978	0.0900057	0.181453	0.0414999	0.0102687	0.0204934	0.221278	0.110749	0.0390382	0.0451161	0.0514016	0.050655	0.13278	0.00536089	0.029448	0.0109553	0.00481675	0.0269661	0.0303683	0.026996	0.0824898	0.154051	0.0795955	0.0395002	0.00373506	0.0746351	0.0544169	0.264895	0.00786969	0.00558079	0.266273	1.043583	0.9564166	0.303971	0.559469	0.834278	1.19864	1.78741	3.28979	0.8610467	0.9164735	0.0558392	0.00426068	0.0149757	0.00754735	0.01302	0.00424791	0.0045776	0.0092936	0.0026693	0.0191898	0.00962679	0.0139784	0.00482815	0.00597995	0.0172594	0.013652	0.0223945	0.00661665	0.0338304	0.00100049	0.0213498	0.0200259	0.0126685	0.000641422	0.00504311	0.00934822	0.0152621	0.00298643	0.0109816	0.00472359	0.00731493	0.0154362	0.00852696	0.00881376	0.0110539	0.00370904	0.0162571	0.0447243	0.00674648	0.00139148	0.00307702	0.000530073	0.00580424	0.00299311	0.00239507	0.00330382	0.00108245	0.010058	0.00726193	0.00547726	0.0115475	0.0345644	0.00697907	0.0113883	0.0027712	0.00546233	0.00807846	0.0149114	0.00251799	0.0153154	0.030876	0.00706161	0.00174731	0.00348715	0.0376527	0.018845	0.00664274	0.00767696	0.0087465	0.00861945	0.0225938	0.000912208	0.00501087	0.00186415	0.000819617	0.00458856	0.00516747	0.00459364	0.0140365	0.0262133	0.013544	0.00672136	0.000635558	0.0126999	0.00925957	0.0450746	0.00133911	0.000949626	0.045309	0.393988	0.606012	0.3939885	5.876823
10944	-3800.185	-3945.21	145.0243	0.286507	0.0907562	0.0895751	0.0698902	0.0444143	0.0803083	0.0245906	0.0381359	0.0772549	0.0625885	0.0789039	0.0765032	0.0820686	0.0673744	0.130577	0.0723288	0.12879	0.0532316	0.150008	0.0313516	0.0871994	0.116265	0.0567814	0.00476572	0.00213158	0.0536735	0.167379	0.0106578	0.0440113	0.031554	0.0560889	0.0368284	0.0690011	0.0434606	0.0604557	0.035041	0.101388	0.159639	0.0196993	0.0375196	0.00883316	0.0105502	0.027863	0.0143431	0.019955	0.0268268	0.0232165	0.0686372	0.0385579	0.00600873	0.113696	0.0972689	0.0464477	0.0756232	0.0264671	0.0450773	0.0604111	0.0528071	0.0129219	0.0741745	0.129321	0.0547439	0.013148	0.0502839	0.294413	0.111172	0.0378136	0.0124914	0.0417437	0.0139252	0.148255	0.026702	0.0153777	0.0326373	0.0352733	0.0265671	0.0136564	0.00819406	0.0983019	0.181295	0.0349893	0.028797	0.01332	0.0998685	0.0849311	0.199404	0.0392565	0.00494841	0.207545	1.104221	0.8957791	0.304414	0.559866	0.834463	1.19838	1.78614	3.285	0.8599937	0.8112319	0.0490866	0.0155491	0.0153467	0.0119741	0.00760941	0.013759	0.00421306	0.00653375	0.0132359	0.0107232	0.0135184	0.0131071	0.0140606	0.0115431	0.0223716	0.0123919	0.0220653	0.00912005	0.0257006	0.00537141	0.0149397	0.0199194	0.00972824	0.000816501	0.0003652	0.00919576	0.0286767	0.00182598	0.00754035	0.00540607	0.00960959	0.00630973	0.0118218	0.00744601	0.0103577	0.00600351	0.0173707	0.0273507	0.00337503	0.00642815	0.00151337	0.00180755	0.0047737	0.00245737	0.00341884	0.00459618	0.00397764	0.0117595	0.00660605	0.00102946	0.0194793	0.0166649	0.00795778	0.0129564	0.00453455	0.00772301	0.0103501	0.00904732	0.00221389	0.0127082	0.0221564	0.00937916	0.00225262	0.00861503	0.0504412	0.0190469	0.00647852	0.00214012	0.00715186	0.00238577	0.0254003	0.0045748	0.00263463	0.00559168	0.00604331	0.00455169	0.00233971	0.00140387	0.0168419	0.0310609	0.00599464	0.00493372	0.00228209	0.0171103	0.0145511	0.0341635	0.00672573	0.000847801	0.0355583	0.406037	0.593963	0.4060367	5.836763
10980	-3808.656	-3955.807	147.1517	0.244465	0.0771414	0.0532358	0.0753679	0.0174275	0.0409864	8.24514e-05	0.00766343	0.040961	0.0180501	0.0316814	0.134566	0.055079	0.0443621	0.106051	0.0877156	0.0770636	0.0922293	0.13366	0.0364606	0.0456299	0.100891	0.0394842	0.00090688	0.00175832	0.0406405	0.0685083	0.0244638	0.0331767	0.0210345	0.0315899	0.0774368	0.0364947	0.0327503	0.0433426	0.0106895	0.0580683	0.128153	0.0199332	0.00377956	0.0348309	0.0177618	0.00898657	0.0111884	0.0184548	0.0254027	0.0613047	0.0432206	0.0336888	0.245111	0.0598456	0.00139611	0.0195145	0.14266	0.0105214	0.00372739	0.0322675	0.0185777	0.00117883	0.00732067	0.00721547	0.0339625	0.022461	0.0202245	0.00919087	0.0445149	0.0608917	0.00484061	0.117834	0.00102805	0.0454011	0.0739186	0.0124617	0.227927	0.0372059	0.0114486	0.085386	0.0227361	0.0757324	0.0285945	0.0185938	0.0678641	0.0453333	0.0342955	0.00703469	0.038685	0.15201	0.0318655	0.050883	0.9706437	1.029356	0.219313	0.477128	0.793853	1.25968	2.09587	4.5597	1.097081	1.060488	0.0558205	0.0176143	0.0121557	0.0172093	0.00397936	0.00935874	1.88268e-05	0.00174985	0.00935293	0.00412151	0.00723406	0.0307264	0.0125766	0.0101295	0.0242154	0.0200288	0.0175965	0.0210594	0.0305195	0.00832533	0.010419	0.0230371	0.00901573	0.000207075	0.00040149	0.00927976	0.015643	0.00558601	0.00757549	0.00480297	0.00721316	0.0176817	0.0083331	0.00747812	0.00989675	0.00244081	0.0132592	0.0292621	0.00455149	0.000863016	0.00795321	0.00405569	0.00205197	0.00255473	0.00421393	0.0058004	0.0139982	0.00986888	0.00769243	0.0559681	0.013665	0.000318785	0.00445589	0.0325746	0.00240243	0.000851104	0.00736788	0.00424198	0.000269172	0.00167158	0.00164756	0.00775491	0.00512868	0.00461801	0.00209862	0.0101644	0.0139039	0.00110529	0.026906	0.000234742	0.0103668	0.0168784	0.00284548	0.0520443	0.00849551	0.00261414	0.0194968	0.0051915	0.0172926	0.0065292	0.00424566	0.0154959	0.0103513	0.00783095	0.00160628	0.00883325	0.0347095	0.00727608	0.0116185	0.381734	0.618266	0.3817344	4.37948
